 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  4  2  0
 0  4  1  0
 0  4  3  0
 0  1  9  2
 0  3  8  1
 0  1  5  2
 0  2  7  2
 0  3  6  4
 0  1  8  4
 0  3 10  3
 0  1  9  4
 0  3  5  1
 0  2  9  3
 0  2  7  1
 0  4  5  4
 0  1  5  3
 0  2 10  2
 0  4  9  4
 0  2  6  1
 8  6  6  7
10  6  7 10
 5  7  8  9
 8  9  8  7
 8  7 10  6
 6 10  8  7
 5  8  8  6
10  6 10  7
10  7  5  6
 9 10  9  9
 9  9  8  5
 8  7  5  8
 8  6 10  6
10  5  9  5
 9  6  7  5
 7  7  9  6
