 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  3  2  0
 0  2  3  0
 0  1  2  0
 0  4  6  3
 0  1  7  4
 0  4  9  4
 0  3  5  2
 0  1 10  2
 0  3  7  3
 0  4 10  1
 0  2  6  4
 0  3  7  4
 0  1  6  2
 0  4  7  3
 0  1  9  3
 0  3  8  1
 0  2  8  4
 0  2  7  1
 0  2  6  1
10  6  6  9
 7  7  9 10
 7  8  8  7
 9  8  5  5
 5 10  9  8
 5  5 10  6
 5  5  9 10
 8  8  7  8
 8  9  6  6
 6  7 10  5
 9  6  8  6
10  9  7  6
 7 10  5  8
 7  5 10  5
10  9  9  9
 9  8  6  8
