 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  4  4  0
 0  2  4  0
 0  1  4  0
 0  1  9  2
 0  1  5  3
 0  3 10  1
 0  4  5  1
 0  3  7  1
 0  4  9  1
 0  4  7  2
 0  3 10  2
 0  1  9  3
 0  1  6  3
 0  3  8  2
 0  4  6  4
 0  2  6  4
 0  2  6  2
 0  2  6  3
 0  2  9  3
 7  6  5  8
 8 10  6  5
 7  7 10 10
 5  7  9  9
 9 10  7  7
 8  6  7  8
10  7 10  9
 8  5  5  6
 9  5 10 10
 7  6  8  7
 6  7  8  7
10  8  5  6
 6  9  8  8
10  8  6  9
 8  9  5  5
 5  9  8  9
