 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  3  0
 0  2  1  0
 0  4  1  0
 0  3  1  0
 0  1  7  2
 0  3  6  4
 0  4 10  2
 0  3  7  4
 0  2  6  1
 0  2 10  4
 0  1  8  2
 0  4 10  3
 0  3  5  3
 0  4  9  4
 0  3  6  1
 0  1  5  3
 0  1  6  2
 0  1 10  4
 0  2  9  3
 0  2 10  2
 7  9  7  6
 8 10  5  9
 6 10  8  5
 7  8  8  8
 8  5  6  9
 8  7  5  9
 7  9 10  5
 5 10  6  7
 5  7  8  8
 6  8  8  9
 6  7  7  9
 5  9  7 10
10  9  6  7
 8  6  9  9
 8  9 10  6
 6  5  5  7
