 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  3  0
 0  2  4  0
 0  3  2  0
 0  2  2  0
 0  3  8  1
 0  3  7  4
 0  1 10  2
 0  4  7  1
 0  3  5  3
 0  1 10  4
 0  1  7  3
 0  4  6  1
 0  4  7  2
 0  2  5  4
 0  1  6  1
 0  1  9  2
 0  2  5  1
 0  4  6  3
 0  2  6  4
 0  3  6  3
 6  5 10  6
 8  8  6  9
 7 10  8  6
10  8  8  9
 8 10  7  7
 8  6 10  8
 8  9 10  5
10  7  7  9
 5  5  6 10
 6  9  9  5
 7  5  7  6
 7  7  8  8
 7  9  5  9
 5  6  8  9
 8  9  5 10
 9  9 10  9
