 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  4  1  0
 0  3  2  0
 0  4  4  0
 0  3  6  2
 0  3  9  3
 0  1  8  4
 0  1  5  1
 0  1  7  4
 0  4  9  1
 0  4  9  3
 0  3  7  4
 0  1 10  4
 0  4 10  1
 0  2  6  2
 0  2  8  2
 0  2  5  3
 0  1  6  3
 0  3  8  3
 0  2  7  1
 5  7  5 10
 5  7 10  6
 8  8  8  7
 9  6  8  8
 8  9  5  9
10  6  8  7
 8  5  8  7
 6 10 10 10
10  9  9 10
 9  7  9  6
 5  6  6 10
 8  5  6  9
 6  9  9  5
 6  9  7  7
 6 10  5  7
 5  7  8  7
