 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  4  2  0
 0  2  4  0
 0  4  3  0
 0  3  8  2
 0  1  6  1
 0  2  7  1
 0  3  7  1
 0  3  8  3
 0  4  5  3
 0  2  6  4
 0  2  9  4
 0  1  5  2
 0  1  6  2
 0  3  6  4
 0  1  5  3
 0  2 10  3
 0  4  6  4
 0  1 10  2
 0  4  7  1
10  7  8  9
 9 10  6  8
 8  6  5 10
 5  9  9  8
 5  5  6  9
10  8  7  6
 7  7  8  9
 9  8  7  9
10  9  5  7
 6  8  9  8
 7  9  9  6
 7  6  6  7
 8 10  5  5
10  9 10  8
 6  5  7 10
 8  7 10  5
