 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  3  1  0
 0  2  1  0
 0  3  3  0
 0  1  7  3
 0  4  8  4
 0  3  5  4
 0  4  7  1
 0  1  9  2
 0  1  8  2
 0  3 10  4
 0  1  9  3
 0  2  5  4
 0  2  5  3
 0  2  6  2
 0  4  8  1
 0  3 10  3
 0  2  7  1
 0  4 10  2
 0  1  7  4
10  8  9 10
 6  8  7 10
 5  8  6  5
 8  7  5  9
 5 10  6  5
 7  6  8  7
 6  5  9  7
 8 10  6  8
 9  9  6  5
 7  5  9  6
 9  9  7  8
 8  6  5  7
 9  7  8  6
 7 10 10 10
 6  6  9  9
10  9  8  6
