 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  4  3  0
 0  2  1  0
 0  3  3  0
 0  3  5  3
 0  2 10  3
 0  4  9  2
 0  3  7  1
 0  4  5  1
 0  1  8  3
 0  3 10  2
 0  4  6  2
 0  1  6  1
 0  3  9  4
 0  4  8  4
 0  1  5  4
 0  2  8  2
 0  2  8  1
 0  2  7  4
 0  1  9  4
 6 10  6  7
 6  9  5  8
 9  5  5  7
10  7 10 10
 8  8  6 10
 6  7  6  9
 9  7  5  9
 6  9 10  7
 5  8  6 10
10 10  7  7
 8  6  6  8
 6  5  5  5
 9  7 10  8
 7  7  6  9
 8  8  9  7
 5  9  9  8
