 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  2  4  0
 0  1  4  0
 0  1  3  0
 0  3  8  1
 0  1  5  2
 0  1  8  3
 0  3 10  3
 0  2  7  2
 0  4  8  2
 0  1 10  4
 0  4  7  4
 0  4  6  1
 0  2  5  3
 0  4  5  4
 0  3  7  1
 0  3  6  2
 0  2  7  1
 0  3  6  1
 0  4  9  2
 8  6  8  5
 8  8 10  9
10  9  7  9
 7  7  9  6
 9 10  6  8
 6  7  6  5
 7 10  9 10
 9  8  8  8
 6  8  7 10
 7 10  6  9
 9  9  7  8
 7  5  5  6
 8  5  6  9
 7  6  5 10
 5  9  9 10
 6  5  5 10
