 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  2  0
 0  2  2  0
 0  1  4  0
 0  1  6  3
 0  4  8  3
 0  2 10  3
 0  1  7  1
 0  4  5  4
 0  3  7  1
 0  3  7  2
 0  2  8  4
 0  3  6  2
 0  2  8  1
 0  2  8  3
 0  4  7  2
 0  4  9  1
 0  4  9  4
 0  3  9  3
 0  1  7  4
 6  9 10  7
 8  7  5  6
10  6  9  8
 9  6  5  9
 8  9  5  6
 6 10 10  9
 5  5  7 10
 5  9  7  9
 7  8  8  6
 8 10  7  9
 6  6  6 10
 6  9  6  8
 5 10  5  7
10  8 10  5
 7  9  5 10
 5  8  7  8
