 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  1  4  0
 0  3  4  0
 0  2  3  0
 0  4  5  2
 0  3  5  3
 0  2  6  4
 0  2  7  1
 0  1  8  1
 0  1  8  2
 0  3  9  2
 0  3  9  1
 0  1  6  4
 0  4  9  1
 0  4  6  3
 0  4 10  1
 0  2  7  3
 0  4  8  4
 0  2  5  3
 0  3 10  2
 5  8  7  6
 9  6  6 10
 7 10  9 10
 6  9  9 10
 5  7 10  8
 6  8  7  8
 9  7  8  7
10 10  9  7
 5  5  6  8
 7  6  9  9
 9 10  6  5
 6 10  7  7
 8  8  5  8
 9  5  5  7
 8  8 10  5
 6  7  9  6
