 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  3  4  0
 0  2  3  0
 0  2  2  0
 0  3  6  1
 0  4  7  2
 0  4  6  3
 0  4  9  1
 0  1  6  4
 0  1 10  2
 0  3  6  4
 0  2  8  3
 0  1  5  1
 0  1  9  2
 0  3  8  4
 0  2  9  3
 0  2  9  4
 0  4  6  1
 0  4  5  3
 0  3  9  1
10  8  8 10
 6 10  9  7
 5  8  5  5
 5  9  7  7
 7 10  7  8
 7  9  5  8
 9  7 10 10
 7  8  9  8
 6  7  6  5
 7  8  6  6
10  5  8  9
 6  9  5 10
 9  6  6  7
 8 10  7  5
 8  5  9  8
 6 10  7 10
