 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  3  0
 0  1  1  0
 0  4  2  0
 0  2  4  0
 0  1  8  4
 0  2  6  2
 0  1  8  3
 0  2  9  1
 0  3  9  2
 0  4  7  3
 0  2  9  4
 0  1 10  3
 0  3  7  2
 0  4  7  1
 0  4 10  1
 0  3  7  4
 0  3  6  3
 0  1  5  4
 0  3  7  1
 0  2  7  2
 8 10  5  6
 5  8  9 10
 7  7  6  5
 8  8  7  5
 8  5  6  8
 9  9  5  7
 6  5  8 10
 5  6  9  7
 9  9  9  8
 9 10  6  7
 6  6  8  5
 6  5  5  9
 6  8  7  8
10  6  7 10
 9 10  8  9
10 10  6 10
