 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  3  0
 0  2  2  0
 0  1  4  0
 0  3  2  0
 0  4  9  3
 0  1  7  2
 0  2  9  4
 0  4  6  1
 0  1 10  2
 0  1  9  1
 0  3  7  3
 0  3  9  4
 0  3  7  4
 0  2  9  1
 0  3 10  1
 0  2  5  2
 0  2  6  3
 0  4  7  1
 0  1  7  3
 0  4  6  4
 6  5  8 10
 8  9  5 10
 9 10  5  6
 5 10 10  8
 5  7  8  7
 6 10  5  8
 6 10  9  9
 9  8  6  5
 6  5  7  8
 5  7  8  8
 5  8  7  6
 8  8  7  7
10 10  9  5
 9  8  6 10
 8  9  6  7
 7  6  6  9
