 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  4  2  0
 0  4  3  0
 0  3  4  0
 0  3  7  4
 0  2  6  1
 0  4  5  2
 0  3  6  2
 0  1 10  4
 0  2  8  1
 0  1  9  2
 0  3  6  3
 0  2  9  2
 0  3  5  4
 0  1  8  1
 0  2  7  3
 0  2  6  3
 0  1  9  3
 0  1  5  4
 0  4  5  1
 9 10  9  5
 7  6  5  6
 7  8  5  8
 7  8 10  6
 9  9  7  8
10  8  8 10
10  6  5  6
 8  5  7  7
 9  7  8  8
 5  7  9  5
 9 10 10  8
 7  6  7 10
 8  6 10  9
10 10  9  6
 6  8  9  7
 9  6  7  5
