 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  3  0
 0  3  4  0
 0  1  2  0
 0  1  8  2
 0  3  7  2
 0  4  6  2
 0  4  6  1
 0  4  5  4
 0  1  7  4
 0  2 10  3
 0  2  8  3
 0  2  9  3
 0  4  9  1
 0  2  9  1
 0  3  5  2
 0  1  9  3
 0  4  7  4
 0  3  6  4
 0  3 10  1
10  5  6 10
 8  6  9  8
 6  9  8  7
10  6  5  9
 5  7  8  7
10 10  7  7
 7 10  8  7
 5  7  6  5
 9  8 10  5
 9  9  8  9
 6  7  6 10
 8  7  9  5
10  9 10  8
 8  6  8  9
 6  8  5  6
 7  5  5  6
