 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  4  4  0
 0  2  1  0
 0  2  2  0
 0  2  7  1
 0  3  9  4
 0  1  5  2
 0  4  8  3
 0  1  6  3
 0  1  7  2
 0  4  5  4
 0  3  9  3
 0  2 10  3
 0  1  6  1
 0  2  7  3
 0  1  5  4
 0  3  7  1
 0  3 10  1
 0  4 10  2
 0  4  9  2
 8  6  8  7
 8 10  8  7
 5  9  6  6
10  5  6  7
 6  7  9 10
 6  6  8  8
 8  8  5  8
 9  7  5  7
 6 10 10 10
 6  9  8  5
 9 10  5 10
 7  7  9  9
 5  8  6  7
 8  9  9  6
 9  5  6  5
10  7  8  9
