 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  4  4  0
 0  2  3  0
 0  4  2  0
 0  3  9  1
 0  1  5  2
 0  4  6  3
 0  1  7  4
 0  3  9  4
 0  1  7  2
 0  2 10  1
 0  4  7  4
 0  3  8  4
 0  4  8  2
 0  2 10  3
 0  2  5  1
 0  2  8  2
 0  1  9  3
 0  3  8  1
 0  1  6  3
 6  7  6  9
 5  7  6 10
 8  5 10  7
 8  9  7  9
 9  9 10  7
 7  9 10  9
 8  6 10  9
 8  8  6  7
10  5  7 10
 9  6  6  5
 8  5  9  9
 6  5  8  6
10  6  5  6
10 10  8  5
 5  7  8  5
 6  7  8  7
