 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  4  2  0
 0  2  1  0
 0  4  1  0
 0  1  6  1
 0  4 10  4
 0  4 10  2
 0  2  5  4
 0  1  8  1
 0  4  8  3
 0  1  7  4
 0  3  6  4
 0  2  9  1
 0  3  7  3
 0  3  8  2
 0  2  6  3
 0  3 10  2
 0  2  9  3
 0  1  9  3
 0  3  7  2
 8  6  9  7
 8  6  5 10
 7  8 10  6
 7  9 10  8
10  7  7  7
 8  5  8  8
 5  9  6  9
 9  5  9  9
 7  9 10  6
 6  7  7  8
10  8  5  5
 9  8  6  6
 6  5  5  6
 5  6  7  8
 5 10 10  9
 9 10  7  5
