 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  4  4  0
 0  1  3  0
 0  3  2  0
 0  2  9  1
 0  1  5  3
 0  1  9  2
 0  4  5  3
 0  2  7  2
 0  2  9  4
 0  4  9  1
 0  3  6  1
 0  2  6  3
 0  4  8  4
 0  1  7  2
 0  2  7  4
 0  3 10  1
 0  3  5  2
 0  1  7  1
 0  4  7  4
 8  7  8  8
10  8  6  5
10  6 10  5
 7  6  8  5
 8  9 10  8
 9  6 10  7
 8 10  6 10
 7  5  5  6
 6  8  5  9
10  6  5  9
 6  8  7  6
 5 10  7  6
 5  9  9  7
 7  9  8  8
10  9  9  6
 9  7  8 10
