 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  3  4  0
 0  1  1  0
 0  1  4  0
 0  2  6  4
 0  1  9  1
 0  3  8  2
 0  4 10  4
 0  2  8  2
 0  1  9  2
 0  3  5  1
 0  4 10  3
 0  3  6  1
 0  4  6  4
 0  4  9  3
 0  2  5  1
 0  2  6  3
 0  1  8  2
 0  3  8  3
 0  4  8  3
 9  9  9  6
 7  7  7  8
 6  8  6  5
 5  9  6  7
 9  8  7  6
 5  7  6  8
10 10 10  6
 8  7 10  9
 7  8  5  7
 8  9  9  6
 9  5  7 10
 8  6 10  7
10  6  5  8
10  7  5  9
 7  5  9  5
 5 10 10  7
