 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  4  3  0
 0  4  1  0
 0  1  3  0
 0  3  8  4
 0  2  7  4
 0  3  9  1
 0  3  6  3
 0  4  9  4
 0  2  5  1
 0  2  7  1
 0  2  5  2
 0  4  6  2
 0  1 10  2
 0  2  7  2
 0  3  6  4
 0  1  8  3
 0  1  7  4
 0  1  8  1
 0  3  8  3
 9 10  9  6
 6  8  9  5
 8  5  8  6
 5  6  9  6
 6  5  7  7
 9 10  5  7
 9 10  8  5
 9 10  6  9
 8  8  7 10
 5 10  7 10
 9  6  9  8
 7  7  7 10
 8 10  5  6
 7  5  5  6
 8  9  6 10
 8  7  9 10
