 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  2  4  0
 0  4  1  0
 0  3  4  0
 0  4  7  2
 0  2  8  4
 0  4  8  1
 0  1  6  2
 0  3 10  3
 0  3  8  3
 0  1 10  3
 0  1 10  2
 0  2 10  1
 0  2  9  3
 0  4  8  3
 0  1 10  4
 0  2  9  4
 0  3  7  2
 0  1  8  1
 0  4  5  1
 5  5  8  9
 7  5  7  9
 6  8  8  5
 9 10  5  5
 5  8  7  9
 9  9  5  7
 8  9  6  9
 5  8  7  6
 6  6  8  8
 5  7  6 10
 8  9  9  7
10  7  9 10
 6 10  7  6
 9  7  6 10
 6  6  6  7
 7 10  5  6
