 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  2  2  0
 0  2  1  0
 0  3  4  0
 0  1  6  3
 0  4 10  2
 0  1 10  1
 0  1  8  4
 0  3 10  2
 0  3  8  3
 0  2  6  1
 0  1  9  3
 0  2  7  2
 0  1  7  4
 0  2  9  3
 0  4  6  2
 0  4  8  4
 0  4  6  3
 0  3  5  1
 0  3  7  4
 5  5  6  5
 9  6  5  7
 6  9  9  7
10  7  9 10
 6  9 10  7
 8  7  6  9
10  9  5  8
 8 10  8  9
 6  9  6 10
10  5  8  7
 7  8 10  9
 5  6  5  7
 8  7  8  5
10  7  5  9
 5  8  8  9
 8  7  6  6
