 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  4  4  0
 0  3  3  0
 0  4  3  0
 0  4 10  3
 0  2  6  4
 0  3  6  2
 0  1  9  2
 0  3  9  3
 0  3  9  1
 0  4  8  4
 0  2  7  4
 0  1  8  2
 0  2  7  2
 0  2  6  1
 0  3  7  2
 0  4 10  1
 0  1 10  3
 0  1 10  4
 0  1  9  1
 9  8  8  5
 7  5 10  8
 6  7  6  6
 9 10  8  5
 8  8  5  6
 7  5 10  7
10  6  6  8
 5  9  6  7
10 10  6  8
 8  8  5  7
 6  9  7  8
 7  9  9  9
10  7  7  9
 5  5  9  6
 6  8  7 10
 5  9  5  5
