 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  3  4  0
 0  1  1  0
 0  4  1  0
 0  1  6  4
 0  4  6  3
 0  1  5  4
 0  3  7  3
 0  2  7  4
 0  2  8  1
 0  1  7  4
 0  3  9  1
 0  2  5  2
 0  2  9  2
 0  1  5  2
 0  3  9  2
 0  3  6  3
 0  4 10  1
 0  2  6  3
 0  4 10  3
10  7  5  7
 6 10  6  5
10 10  8  6
 7  9  9  7
 8  5 10  6
 9  8 10  9
 8  7  9 10
 8  8  5  5
 5  5 10  6
 9  6  6  7
 6  8  7 10
 9  6  9  8
 9  7  7  8
 5  7  8  5
10  8  9  8
 6  9  8  7
