 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  1  4  0
 0  2  4  0
 0  3  1  0
 0  1  9  3
 0  2  5  4
 0  3 10  4
 0  1  7  2
 0  1  8  1
 0  2  7  3
 0  4  6  2
 0  4  8  2
 0  3 10  2
 0  3  8  3
 0  4  8  1
 0  4  5  3
 0  3  7  1
 0  2 10  2
 0  1  9  4
 0  2  6  3
 9 10  9  9
10  6  6  7
 5  9 10  8
10  8  9  7
 5  7  5 10
10  6 10  9
 5  8  5 10
 8  8  5  8
 7  7  7  6
 5  8  9  6
 9  6  7  6
 9  6  7  8
 5  9  5  7
 7  7 10  6
 6  9  5  9
 6  6  8  8
