 6          puzzle size (rows and columns)
 2   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  1  0
 0  2  2  0
 0  1  1  0
 0  1  6  1
 0  1  5  2
 0  1  3  2
 0  2  8  1
 0  1  8  1
 0  1  4  1
 0  1  5  1
 0  2  4  2
 0  2  7  2
 0  2  7  1
 0  1  4  2
 0  2  6  1
 0  2  3  2
 0  2  5  2
 0  1  7  2
 0  2  5  1
 6  7  8  4
 3  5  8  8
 8  5  4  5
 6  4  3  7
 6  8  3  5
 8  3  6  4
 3  8  6  4
 7  8  6  7
 5  4  3  8
 6  4  5  5
 6  7  3  3
 7  5  6  7
 6  5  8  4
 4  7  6  7
 3  4  7  7
 6  4  3  5
