 6          puzzle size (rows and columns)
 2   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  2  0
 0  1  1  0
 0  2  1  0
 0  2  8  2
 0  2  6  1
 0  2  6  2
 0  2  5  1
 0  2  3  1
 0  2  3  2
 0  1  3  2
 0  2  4  1
 0  1  4  1
 0  1  6  1
 0  1  5  2
 0  1  4  2
 0  1  8  2
 0  1  8  1
 0  1  3  1
 0  2  5  2
 6  6  8  3
 6  5  8  6
 3  7  8  7
 8  3  6  4
 6  6  4  7
 8  8  7  5
 7  4  7  7
 4  3  7  7
 8  7  5  5
 5  4  4  4
 4  7  6  5
 7  7  6  3
 7  6  5  5
 5  4  4  8
 3  5  3  6
 4  3  5  8
