 6          puzzle size (rows and columns)
 2   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  1  0
 0  2  2  0
 0  1  1  0
 0  1  6  2
 0  2  4  2
 0  1  4  1
 0  2  6  1
 0  2  7  1
 0  1  3  1
 0  2  8  2
 0  2  5  2
 0  2  3  2
 0  2  8  1
 0  1  7  1
 0  1  5  2
 0  2  4  1
 0  1  8  2
 0  1  6  1
 0  1  7  2
 6  7  7  5
 7  8  8  5
 8  3  5  7
 8  5  6  3
 6  6  5  4
 6  6  6  3
 7  3  3  6
 8  4  6  4
 4  4  4  7
 5  8  3  5
 7  4  4  7
 4  3  7  3
 3  5  4  6
 5  7  7  8
 8  4  5  5
 5  3  8  6
