 6          puzzle size (rows and columns)
 2   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  1  1  0
 0  2  2  0
 0  1  2  0
 0  2  6  1
 0  2  6  2
 0  2  5  1
 0  2  7  1
 0  2  8  2
 0  2  7  2
 0  1  5  1
 0  2  3  2
 0  1  8  1
 0  1  6  2
 0  1  4  2
 0  1  7  2
 0  1  8  2
 0  1  7  1
 0  1  6  1
 0  2  8  1
 4  4  7  7
 8  3  5  7
 5  5  4  7
 8  5  6  4
 4  7  5  7
 7  4  8  3
 3  8  4  5
 3  6  4  5
 6  4  8  6
 6  8  3  3
 4  6  4  5
 6  5  8  4
 5  3  6  6
 3  5  3  7
 7  7  6  8
 3  5  3  4
