 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  1  4  0
 0  5  3  0
 0  4  4  0
 0  4 10  4
 0  2 12  2
 0  5  8  4
 0  3 10  5
 0  2 10  3
 0  5 10  2
 0  5  7  1
 0  1 10  1
 0  3 12  4
 0  2 13  4
 0  5  9  2
 0  1  9  2
 0  3  7  1
 0  2  6  3
 0  1  6  5
 0  1 12  2
 0  3 13  1
 0  4 11  2
 0  4  8  3
 0  3 11  5
 0  2 13  3
 0  3 13  5
 0  4  8  5
 0  4  8  1
 9  9  8  8
 6 11 13 10
 7 11  7  7
13  9 10  8
 6 13 10 12
 6  7 11  9
 6 13  8 13
13 13  7  9
 9 10  7  9
11  9 12 11
12 12 11 13
11  8 12  7
 8  8 10 11
 6  7  6 12
10  6 12 11
 8  7 10  6
11 10 13  9
11 10 13  7
 7  9  7 13
 6  9  9 13
 7  8 12 13
12 11 13  6
13  9  6 11
 8 11  7  8
 7 12  6  9
 8 12  8  8
10 13 11 10
 7  9 11  7
 8 12  9  6
12  9  6  9
10  6  7 10
 8 10  6 12
11  7  6 12
10 12 12  8
 7  6 10  9
10  8 11  9
