 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  3  4  0
 0  2  5  0
 0  1  2  0
 0  5  9  2
 0  4 10  4
 0  4 10  2
 0  1  6  5
 0  1  7  3
 0  5 13  3
 0  1 10  3
 0  3  8  1
 0  4 11  1
 0  5 13  1
 0  3 11  4
 0  2  9  2
 0  3 11  5
 0  5 11  4
 0  1 12  5
 0  4  6  1
 0  2 13  4
 0  3 11  2
 0  5  9  3
 0  2  9  1
 0  4  9  5
 0  3 13  3
 0  2 12  2
 0  4 11  4
 6  9  9 10
13 12 12  9
 9  6 10 10
 9  8  6 13
 7  9  8 13
11  9  7 11
 6  7  8 12
 7 10  9 11
10  9  8 10
 9 13  8 12
 8 10 12  6
 8 12 12  6
13 12  8 13
12  6 10 10
 9 13 13  8
 8  6  6  8
11  9  7 10
 7 13  6  9
10 10  7 11
 7 10  7 13
12 11 12  6
12  6 12 10
11 10 13  8
 8  7 13  6
 6 13  7 11
12  8 11 11
11 11  7  6
 7  6  9 11
 8  7  9  8
 7  6 10  7
 9  6  8  7
12 13  7  7
 7  8 10 13
13 11  8  7
10  8 12  9
 8 10 12 12
