 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  2  4  0
 0  3  2  0
 0  4  2  0
 0  3 13  2
 0  4  8  3
 0  3 11  1
 0  2 10  2
 0  3  9  2
 0  1 11  5
 0  5  7  3
 0  1 10  4
 0  2  6  3
 0  5  7  2
 0  2  9  4
 0  1 11  4
 0  5 10  3
 0  5  7  1
 0  1 12  3
 0  5 10  1
 0  2  8  5
 0  3 13  1
 0  3 11  3
 0  1 12  5
 0  4 12  4
 0  2 12  5
 0  4  9  4
 0  4 10  5
 7 13 12 12
 9  6  9 10
 6 10 11 13
 9 13 12 10
 7  7 10  8
 9  6 13 11
 6 11  7 10
 6 12 11 11
 8 10  7  6
 7  7  7 10
 8 12  6 13
 9  6 11 12
 7  6  6 12
12  7  9  9
 9  9  8 13
 9 10  8 11
 8 10 12  6
11 12  8 12
 7  9  8 13
 9 12  7 12
 6 11  9 13
11 13  8 13
 9 10 10 10
11  8  8 11
10  7  6 11
 6  6  7  8
10  8 10 13
 8 12  6  7
10 13 11  9
13 13  9  7
 8 13  9  6
11  8  7  8
 7  8  9 12
 8 13  7  6
13 13 10  6
 8 12  9 11
