 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  2  2  0
 0  1  5  0
 0  4  3  0
 0  5  7  2
 0  2 12  1
 0  2  9  2
 0  1  9  4
 0  5  6  4
 0  4  8  4
 0  1 13  4
 0  3  7  2
 0  5  7  1
 0  5 10  5
 0  1 11  1
 0  4 12  5
 0  3 13  5
 0  1 12  3
 0  3  8  1
 0  2 13  2
 0  3 12  5
 0  4 12  2
 0  3  8  4
 0  4 11  1
 0  2 11  4
 0  2 10  3
 0  4  8  3
 0  5 12  3
12  9  9  8
 7 11 12 13
 9 13 11 11
 8 11 10  9
 8  6 13 12
 6  8 11  9
11  8  6  8
13  9 13 12
13  7  8 10
10 11 11  7
 6  7 13  7
 6  7  6  8
 9 10 10  8
10 10 13 10
10 12 10  6
13 10 10  6
 7  6  6 10
 9  9 13  7
11  7 13  9
 8  9 10  7
10  6  7 10
 7  9  7  6
 6  8  8  9
10  9  6  8
13 11  6 11
 7  6  9  9
12  8 11 12
11 11 10  6
12  8 13 11
13 10 12  9
13 12  8  9
13  9  7  7
 6 10  8 11
12 12 12 11
 7  6  9 12
 8  7  7 13
