 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  5  3  0
 0  4  3  0
 0  3  2  0
 0  4  6  5
 0  3 11  3
 0  1 12  4
 0  2  7  1
 0  1  7  2
 0  4 12  5
 0  2 12  3
 0  5  8  5
 0  5  9  2
 0  3  9  4
 0  4  6  2
 0  4  6  4
 0  2  9  4
 0  5 10  5
 0  3  6  1
 0  1  9  4
 0  1  8  1
 0  3  7  3
 0  2 10  3
 0  3 12  1
 0  2 11  5
 0  5  8  1
 0  1 11  4
 0  2 13  2
11 12  9 13
 9 13 11 11
13 11  7  6
 7  6 10  9
 8  8  7 12
 9 12  8  6
 6 11  9  8
 8  7 11 10
 7  7  7  6
 9 11 10  7
 7 11 12 12
 7 13 10  8
12 10 13 13
12 11 13  7
 8  6 13 11
12 13  8 10
 9  6  8 13
 7 10  9  6
13  8 12 13
11  6 13  9
11  7 10 10
 7 10  8  9
10  8 12 10
12 13  9 12
 7  9  8  7
11 12  9  6
 9 10  7 11
13  8  9 10
 9  6  7  6
10 13  7  6
10 10 12  8
 8 12  8 13
11 10  6 10
13  8  9  9
10  6 11 12
13  6 11  8
