 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  4  0
 0  1  2  0
 0  1  4  0
 0  2  2  0
 0  3 11  5
 0  3 10  4
 0  3 12  5
 0  4  8  3
 0  2 10  1
 0  5 13  3
 0  1 11  1
 0  5  8  3
 0  2  8  1
 0  1  6  2
 0  1  6  5
 0  5  6  3
 0  4  7  5
 0  4  9  5
 0  3  8  1
 0  3  6  2
 0  2  9  3
 0  3  7  2
 0  4 11  4
 0  4 10  4
 0  2 11  2
 0  4  8  1
 0  2  9  4
 0  5 12  3
12 12 13  7
11  7  8 10
12 12  9  6
12 11  8  8
10  6 13  7
12  6  6  6
13 13  8  7
10  8  8 13
 9  6 10  7
 7 11 11 13
10 11 12  7
 6  7  7 12
10  6  8  7
12 11 12  9
 8  6 11  8
10  8 10 10
13 13 11  9
13  9 10  6
 8  7 13 11
13 13  9  9
12 10  8 13
11 11  7  6
 8  8 10 13
13  9 13 11
 7  9  9 13
 7  8  7  9
 7  9 12 11
 6  7 10  6
12  6 12  9
11  9 10  6
11  9  7 11
 9 13 12 12
 7  9 12 10
10 10 13  9
10  7  6  9
10  8 12  8
