 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  2  0
 0  3  3  0
 0  4  3  0
 0  1  6  1
 0  4  8  4
 0  2 10  3
 0  5 12  5
 0  5  9  4
 0  3  9  1
 0  1  6  2
 0  4 13  3
 0  3 12  2
 0  2  6  2
 0  1 11  3
 0  5  8  3
 0  4 13  1
 0  2  7  5
 0  2  6  4
 0  3  6  4
 0  1 10  4
 0  4  7  4
 0  5 10  5
 0  3 11  5
 0  4 12  1
 0  2 13  2
 0  5 11  5
 0  2 10  2
 9 11 12  9
13  8 11  8
 8 13 10  9
 7 10 13 12
 7 12 10 10
11  9  8  6
 7 11  9 11
 7 11 13 11
 6  8  6  7
10 10  8  8
13  8  9 12
 9 10 10 13
12  9 13  6
 8  7  7  7
11  8  7  9
12  6 12 10
10 11  7 12
13 13 11  8
12 10  6 13
 9  8  9  6
 9 12 12  8
13 12 10  9
 7  7  6 10
 6  9  9 11
12 13  7  8
 7 11 13  9
 6 10 13 11
12  8 12 11
 8 11 10 11
13  8  8  7
 9  9  6  6
13  7  7 11
 9  7  7 12
10 10  9  8
 6  6 12 13
 8  6  7 10
