 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  4  5  0
 0  2  5  0
 0  4  2  0
 0  3 10  1
 0  1  7  4
 0  4 12  5
 0  5  8  3
 0  2  9  2
 0  3  8  1
 0  2 12  5
 0  2  6  4
 0  3 10  2
 0  3  6  3
 0  3 11  3
 0  4  6  5
 0  4  7  4
 0  1  7  2
 0  1  7  3
 0  5  8  4
 0  5  6  2
 0  2  7  2
 0  1 10  1
 0  5  8  1
 0  5 10  1
 0  2  7  4
 0  3 10  3
 0  4  6  3
 9  7  9 10
10 11  7 10
 8 12 10 12
 9  6 10 13
 9 12 10  8
 8 13 10 13
 8 11 11 13
12  6 13  9
 6 12  7 13
11  6 11 13
12 10  9  8
13  9  9  9
10 13 13  7
11 13 11 12
 6 13 12  7
 7 13  8  8
12  6  9 11
13 10 11 13
10 11 12 12
 7 12  7  6
10  6 10 11
11  7  6  8
 9  8  8  7
11 10 12  8
13  8  9 12
 6  7 13  7
 9  9 11 12
 6  8 10  7
 8 13  9 11
10  8  8  6
12 11  8  9
12  6 10  9
 9  9  8 13
11 13 11 11
 7  7 12  6
 9  9  6  7
