 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  5  3  0
 0  1  3  0
 0  2  5  0
 0  3  6  4
 0  4 11  1
 0  4 11  4
 0  4 13  4
 0  3 12  2
 0  2  9  1
 0  2  9  4
 0  1 10  2
 0  5  7  1
 0  5  8  3
 0  2  7  3
 0  1 12  4
 0  3  9  4
 0  3 13  1
 0  2  6  2
 0  4  7  5
 0  1 13  2
 0  4  6  2
 0  4  9  3
 0  5 12  5
 0  3  6  5
 0  2  6  5
 0  1  9  3
 0  5  7  2
10  9  7  9
13  6 10  9
 9 12 12  6
13  7  7  8
 7  6 10 12
12  7 11 10
12  6 12 10
 6  7 13  8
10  9  7  6
10 13 13  6
10 11 10  6
11 10 10 11
11  8  9 12
 7 13 10 10
13 13  8  8
 7 10  8 12
 9 10  9  8
 8 12 11  6
 7 11  6  7
12 12  7 12
11  7  6 11
 8  8  9 11
13  8 10 11
 8  9  6 11
13 11  9 13
 9 11  7  8
12  7  7  6
12  6 10  8
 9  8 13 13
10  8  9  9
 7 10 11  6
10 11 12  8
13  8  8 12
10 13 11  8
11  9 12 13
 9  8 13  7
