 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  5  0
 0  3  2  0
 0  5  1  0
 0  5  3  0
 0  2 10  2
 0  2 12  1
 0  3 12  5
 0  4  6  4
 0  4 13  4
 0  1  7  4
 0  4 13  5
 0  5  6  1
 0  4  9  1
 0  4 13  2
 0  1 11  3
 0  3  9  2
 0  3  6  5
 0  1 10  3
 0  5  7  3
 0  2  7  3
 0  1  8  2
 0  4  7  4
 0  3 11  1
 0  3 10  4
 0  2 12  4
 0  2 10  5
 0  5  6  3
 0  1  9  2
11 12  8  9
 9 12 13 10
11 13  8  7
 7 12 13  8
 8  8 11  6
12 11  6 11
 9  6 10  9
 7 13  9 10
13 12 10 10
 8 11 11  6
 8  7 10 13
10  7 13  6
13  6  9 13
10 13  7 12
13 12 12  8
13  9  6 11
 7 10 12  9
 9  7  8 11
13  6 13 12
 8  6  9  6
 6  8 11  7
 9  6 10 12
 8  9  9 11
13  9 10  8
11  6  7  7
12  8  8  9
10 11  8  8
11  8  6  7
13 10  8  6
12  8 12 12
10  7 12  7
 6 10 13 11
 7 10  7  7
10  7  9  9
12 11 10  8
 9  9 11 11
