 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  3  5  0
 0  1  5  0
 0  5  4  0
 0  2 10  4
 0  5 11  4
 0  3 11  1
 0  4  7  1
 0  2  8  1
 0  4  8  3
 0  3 13  2
 0  1 10  2
 0  5 12  2
 0  5 12  3
 0  4 13  5
 0  2 12  2
 0  3 12  3
 0  4  9  5
 0  4  6  2
 0  1 10  4
 0  4  7  3
 0  1 12  2
 0  3 11  3
 0  5  8  1
 0  2 11  5
 0  1  6  4
 0  3  7  3
 0  2  8  4
12  6  9 10
 7  9 12  8
 6  8  7  9
10 12 13  7
13  8 10  9
13 13  9  6
 8  7  7 10
 7  9  8 13
12  9 10  9
12 10  8 11
 6 11 13 10
 9  8 12 11
 9 10 10  6
 7 11 12  7
11 11  6 10
10 11 13 13
 7 10  9 11
12  8 13  6
 9 13 13  8
 7  6  9  8
 6  9  7 10
 8 11 11  8
13 12  7 12
10 13 13  9
12  9 10  8
10 10  6  6
13  8 10 12
 7  6  7 13
 9 11  9  6
 9 11  6 11
11  6 12  8
 7  9  7  6
 7  7  7  8
13  6 11 11
 8  8 12  9
13 10 12  6
