 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  2  1  0
 0  2  3  0
 0  3  1  0
 0  4  9  5
 0  4 13  3
 0  2  6  1
 0  1  7  3
 0  1  8  4
 0  3 11  5
 0  4  9  2
 0  2 10  4
 0  3 11  2
 0  1  6  5
 0  3 12  2
 0  5  8  3
 0  3 12  4
 0  2 11  4
 0  1  8  3
 0  5 13  5
 0  3  7  2
 0  4 12  1
 0  5 12  3
 0  1  7  2
 0  5 11  5
 0  5  9  4
 0  4 10  2
 0  4 13  1
12  7  8  7
13 10 13  7
 9 13  9 10
 9  7 12  9
12 13 11 11
 7  6 11 11
13 12 12  9
 9 13 12  8
 7  7  6 13
 8 10  6  6
 8  9 12  6
10 10 13 10
 6  9  8  8
 6  9  9  8
12  7  9 12
 9  6 13  8
12  7 10 11
 8 11  7 12
 9 10  7  8
 6 10 10 13
12  8  6  8
13  8 11  9
11 12 12 10
 8 10  9  7
11  7  6 13
10  8  7 13
10  6  6 10
 6 11 12 10
11 11  6  7
 7  9 11  7
11 13  8 13
13 11 10 11
 6  9 10 10
 6  8  7  9
 6  8 12 13
 7 10  8  9
