 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  2  1  0
 0  2  5  0
 0  5  1  0
 0  1  9  2
 0  5 11  5
 0  3 11  4
 0  3 13  1
 0  4 11  3
 0  4  9  2
 0  5 13  3
 0  1  6  5
 0  5 13  2
 0  2  7  5
 0  4 12  3
 0  1 13  5
 0  2 11  4
 0  3  7  4
 0  3 13  2
 0  3 11  3
 0  2 10  3
 0  2  8  4
 0  1 11  2
 0  4  6  2
 0  4  6  1
 0  4 12  1
 0  3  7  3
 0  5 10  4
 9 10  6 12
 8  7  6 10
 7 13 10 12
 7  9  8  7
 8 10 13  9
 6 12  7  6
 6 11 11  9
 9  9  6  7
13  8  7 10
 8 12 11 12
13 11  7 11
 8  8 10 11
 6  9  7 10
 6  9  8 12
 6 12 13 10
 9 12  8 12
 8  8  9 12
12  9 11 12
10 10 10 13
13  7  8  8
 7  8 11  9
 8  7  9  9
11 12  9 11
11  9 13  6
 8 10  8  8
10 12 11  6
 9 12  6 10
 9  7 13  8
13 13  8 12
 6 12 13 11
 7 11  6  9
13  6 10  7
 7  6 12  7
10 10  6  9
10  7  7 10
10 13 13  8
