 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  2  3  0
 0  4  4  0
 0  5  2  0
 0  4  6  5
 0  4  7  1
 0  1 13  4
 0  3 10  1
 0  2 12  5
 0  2 12  3
 0  4  8  2
 0  4  7  5
 0  1  8  2
 0  2  9  4
 0  3  6  2
 0  1 12  5
 0  5 11  2
 0  5 11  1
 0  1 11  2
 0  3 11  1
 0  5  9  1
 0  2  8  3
 0  3  9  4
 0  4  6  4
 0  5  9  5
 0  1 10  3
 0  2 13  3
 0  3  8  3
 9  7  7 12
 8  9 11 12
13 10 10  8
12  6  9 11
12  8 10  8
 7  6  6  6
 7  7 10  7
 6  7 13 10
 9 11  9  6
 8 13  8 11
12 12  9  8
13 13 13  6
10 12 13  8
11  8  9 10
 7  6  8 13
11  8 13  6
13  6  6  6
10  8  6 10
11 10  7  6
 9 13  8 12
11  6 11  9
11 10 10  8
10  8 13 12
11 11  7  8
10 13  7  9
13  7  8 10
 7  7 13 11
12  9 10  9
10 11 11  9
 9  9 12  7
10  9 12 12
13  8  7 13
 7 12 10  7
 9 11  7 12
 6 12  9 13
 7 12  6 10
