 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  4  3  0
 0  2  5  0
 0  3  1  0
 0  4 11  3
 0  4  8  3
 0  2  9  3
 0  1 13  5
 0  1  9  2
 0  1 13  1
 0  5  8  4
 0  3  6  4
 0  5 12  2
 0  4  8  1
 0  2  6  5
 0  1 10  4
 0  3  8  4
 0  4 10  2
 0  2 13  3
 0  3  7  1
 0  5 10  2
 0  2 10  2
 0  3 10  5
 0  2  7  2
 0  1 11  1
 0  5 13  4
 0  4 13  3
 0  5  6  5
10  9 10  7
11 13  7  9
 9  9  6 11
13  9  9 11
13 11  9 10
 9  7 13 12
 7 13  8  7
 7  8  6 11
 6 11 10  8
 9 12 12  9
 8  7 13  6
 6  9  6 10
10 12  8 12
12 11 12 12
10  8  7  9
 8 13  6  9
 6  7  7 13
 7  9  7 12
 8 10  8 13
 6 12  8 10
 7 12 13 11
 9 10 12 10
12 11 10 11
 8  7 10  9
12  9  9  6
11  7  8 11
12 13 11  8
10  8 11 13
 7 11 10  8
 6  7  8  7
 6 10 12 11
 9 11  8 13
 6 11  6 12
10  8  6 12
13 13  9  7
 6 12  6  7
