 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  4  2  0
 0  2  4  0
 0  1  5  0
 0  2  8  1
 0  3 10  3
 0  3  9  4
 0  5 11  1
 0  1  9  2
 0  2  9  2
 0  2  9  4
 0  1 10  1
 0  2  8  4
 0  4  6  3
 0  5 11  2
 0  3 13  5
 0  3  7  4
 0  5  8  5
 0  5  6  3
 0  5 10  1
 0  1 13  3
 0  4  7  2
 0  4  7  1
 0  2 12  3
 0  4  8  2
 0  4  8  5
 0  1  9  3
 0  3 10  5
12 13 12  7
13  7 13 10
10 10  6  6
 8 10  7  7
13  6  6  9
 9  7 11  8
12 12 11 12
 8 11 13 13
13  9 12 10
 8 12 13  6
 6 12 12  9
 7 11  6 10
12  8  7 13
11  6  8 11
10 12  8 11
11  6 11  8
 9 11 13  6
11  9  8  7
13 12 11 10
 7  9 10 13
 9  6  6 12
 8 13 10  6
11 11  7 13
 6 10  9 12
 7  7 10 13
 6 13 10  7
13  8  7 11
10 10  9 12
 7 12 11 12
11  8  8  7
10  6  9  9
 7  9  9 12
10  9  8  6
 8  7 10  6
12 13  8  7
 9  8 11  9
