 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  5  0
 0  1  4  0
 0  4  2  0
 0  4  5  0
 0  5 13  4
 0  4 11  1
 0  1  8  3
 0  4  6  1
 0  1 13  3
 0  4  9  5
 0  3 11  4
 0  3 12  3
 0  5 10  1
 0  2 13  2
 0  2  9  2
 0  5 11  3
 0  2  6  5
 0  4 12  2
 0  5  8  4
 0  1 11  4
 0  2 13  3
 0  3 10  4
 0  5  6  1
 0  3  6  3
 0  2  8  5
 0  2 12  2
 0  3  7  1
 0  3 11  2
 7  9  9  6
 9  9  7  6
 7 12 10 11
13  7  9  7
 8  9 13  7
11 12  6  8
13 11  9  9
 6  7  8 13
 8 10 10  7
13  8  8 12
 9  8 11 13
 6 13 13  7
12 10  8  8
 8  7  8  8
12 10  9  6
 9  6 13 12
10  8  6 12
13  6 13  9
 6  7 11  8
10  9 12 10
 9 13 10  8
 7  6 12  9
12  6 10 11
10  6  7 12
11 11  6 11
 6 12 12 11
 8 13 12  7
10 13  7  9
 9 11  6  9
 8  7  7 10
10 10  9 11
 8  9 12  7
10 11  7 10
 7  8 13 10
12 11 10 10
12  7 13 11
