 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  4  0
 0  4  2  0
 0  3  1  0
 0  2  2  0
 0  5 11  3
 0  5 10  5
 0  3 11  5
 0  3  9  3
 0  4 12  4
 0  5  6  4
 0  2 12  3
 0  2 13  1
 0  1 10  2
 0  4  8  5
 0  3 12  2
 0  2 11  4
 0  3 10  5
 0  2 13  2
 0  1  8  3
 0  1  8  4
 0  1 10  1
 0  1  6  4
 0  5 10  3
 0  4 10  1
 0  2 10  2
 0  4 11  3
 0  3  7  5
 0  4  9  1
 8  7 10 13
13 11  7  9
11  7  9  7
 7  9 10  9
10 12 10 11
12  7 13  6
10  7 11 10
13 13  9  7
12  6  8 12
 9 13  7  6
 8 10  6  7
 6  6 13  8
 8 10 12  7
 7 12 13 10
 6  6 12 13
 9  6 11 12
 9  8  8 11
12  8 11  8
 8  9  6  6
 8  9  8 13
10 12  9 12
10  7  6 12
10 13 12 11
 8  7  7 11
13 11 13  6
 9  6 12  7
11 10  9  9
13  6  8  7
 9 11 10 10
12 13  7  8
11 12  9  8
 9  6  9  7
 9  8 12 13
 7  7  8  8
 6 11 13  6
13 11  9 11
