 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  5  0
 0  4  4  0
 0  3  2  0
 0  2  1  0
 0  3  7  3
 0  5  6  3
 0  4  8  4
 0  2 12  3
 0  1  7  5
 0  2 13  1
 0  3 10  2
 0  1 12  2
 0  3  7  5
 0  4 13  3
 0  1  8  1
 0  1 11  3
 0  5  6  2
 0  2  6  1
 0  5  9  4
 0  1 11  2
 0  5  7  2
 0  3 12  5
 0  4 11  4
 0  2 10  4
 0  5 12  1
 0  3 13  5
 0  2  6  3
 0  4  6  4
 7  6 11  8
 9 13  9 12
11 12 13 11
10  6  9  6
12  8 11 12
 9 13  7  8
11 12  7  7
 8 10  8  6
13 11  8 10
 7 10  9  6
 9 10  9 13
 7  8  6 11
13 12 13 10
 6  7  7 12
 8  7 11  9
 6  9  9 10
 6  6 12 12
 7 10  8  8
 8 13  6  8
 7 12 10  9
11  8 10 11
 7  9  8  7
 7  8  9  7
10  6 11  9
 6 12  9 12
 9  9 13 11
 7 11 13 12
10 12  8 13
13 10  7 10
 9 13  7 10
 9 11 10 13
 8 10 10 10
 9 13 12 12
 8  6  6 11
10 11  8 13
 8 11  9 13
