 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  3  5  0
 0  5  5  0
 0  3  2  0
 0  5  8  1
 0  1  7  4
 0  1  8  2
 0  3 13  5
 0  3  9  2
 0  1  7  3
 0  5  7  1
 0  2  9  3
 0  4  6  1
 0  4  6  3
 0  4 13  3
 0  2 11  3
 0  5  9  2
 0  4  9  4
 0  2  8  4
 0  3  8  4
 0  5  9  3
 0  1  6  4
 0  1 11  2
 0  3 12  5
 0  2 10  1
 0  4 12  5
 0  4  8  4
 0  2  7  2
12 10 12 11
 8  8  7  9
 7 13  6  8
10  7 11 13
11 11 11  9
11  6  6 13
13  9 10 10
 6 12 12  8
 6  6  8  7
11  9  7  9
 6  9 10  9
 8  9  7 12
 7  7 12 13
12  8 11  9
 7  8  7 10
13 10 10  9
12  7  8 10
11 12  6  9
 7 11 13 13
12  8 10 12
13 12  8  6
 6 13 10  6
10  9 10 13
 8 13  9  6
10  6  6 11
 8 11 11  7
13 12 11 12
10 10 13 12
11  9  7 10
11 12 13  9
 7 13  6 11
 7  6 13  8
10  8 11  7
10 12  8  9
 7 13  8 12
 9 10  6 10
