 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  1  0
 0  2  5  0
 0  3  4  0
 0  2  2  0
 0  1 10  5
 0  4 11  3
 0  5 12  5
 0  4 13  2
 0  2 11  2
 0  1 11  4
 0  5 10  4
 0  4 12  1
 0  5 13  5
 0  1  6  2
 0  3 10  4
 0  4 13  1
 0  3  9  3
 0  2  9  2
 0  3  6  2
 0  3  6  3
 0  4  9  3
 0  5  6  1
 0  4  8  3
 0  2  6  4
 0  3 10  5
 0  1 11  1
 0  2 12  4
 0  1  7  3
 7  9  8  6
 7  8  9 11
11  7  7  7
 6  7 11  8
11  8 13  8
 6  8  7  7
11 10 10 13
 8  6 12 12
11 11  8  6
 7 10  7  8
 8  7 12 12
 6 13  9  8
13  6  6 10
 9 12  9  6
10  8 10  7
 9  6  6  7
 6 10 11 10
13  8  9 13
10 13  9 11
12 11  7  7
 9 13 12  7
 8 12 12 10
12  8 10 11
 6  8  8 12
 9 10 11 13
12 10 13 13
 6 13  8  9
12 13 10  9
12  7 10 11
 7 13  9  8
12 13  7 13
11  7  6  9
10  9 12 10
 8  7 11  8
11  9 12  9
 9 10  9 13
