 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  1  0
 0  5  5  0
 0  4  4  0
 0  3  2  0
 0  1  9  5
 0  4 10  3
 0  5  8  5
 0  3  6  1
 0  3  7  1
 0  5 10  1
 0  1 12  3
 0  2  6  4
 0  3 11  2
 0  2  9  2
 0  3  6  4
 0  1 10  4
 0  4 12  2
 0  1 13  4
 0  4 11  3
 0  2  8  2
 0  3  8  5
 0  4 10  5
 0  5  9  4
 0  1 10  2
 0  2  8  3
 0  2  9  3
 0  2 12  3
 0  4 12  1
10 13 11 11
11 10 13  7
10  6 10 13
 8  9  9  9
12 13  7  9
13 10 13 12
10 10  6 10
 8  8  9  7
 7  7 11 11
 6  9  7  8
 7 12  9 13
10  8  8 10
 7 12 12 11
 7 11  6  6
11  9 10  7
13 10 12 12
10  6 12 11
13  9  7  8
 6  7 11 12
 6  8  7 10
13 11  7  6
 9  8 13 13
11 12  7 11
 6  8  8  8
 8  7 11  9
 6 12 13 13
 9 13 10 13
 7 13 13  8
 7 12  9  7
 9  6  7  9
12  9 10  6
13 11  6 10
 7  8  9 11
12 11  8 12
 6 11  8  6
12  9  6  8
