 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  4  0
 0  3  3  0
 0  2  2  0
 0  5  3  0
 0  1  7  4
 0  5 10  3
 0  1  8  2
 0  1  6  3
 0  4  6  1
 0  3  7  4
 0  2  7  3
 0  4 13  2
 0  3 10  1
 0  2 12  5
 0  2 10  2
 0  4  8  2
 0  1  7  5
 0  3  6  4
 0  2 13  1
 0  5 11  5
 0  2 13  2
 0  3 11  3
 0  5  9  4
 0  4 11  1
 0  1 12  5
 0  3 10  5
 0  5 11  1
 0  4  9  4
10  6 11  6
 7  9 10 12
10  8  7 11
 7  9 13  8
 7 12  8  8
13  7  9  6
13  7 13 13
13 12 10  7
 8  8 10 12
 8 11 13 10
11  7 12  6
13  7 12  7
 9 13 11  6
 9 10 11  9
 9  9  8 12
12  6  9  9
 9 11  9 10
11 12  7 13
 6  8  8  7
 8 13 13  8
11 12 11  6
10  6  9  6
 9 12  9  8
 8 10  6 11
 7  8 11  8
10  8 10  7
 7  6  7 12
13  7 10  8
 6 11 10 10
13 12  9  9
 8  8  6  9
10 11 13  6
10 10 13 13
 9  6 12  7
12 11  9 12
12 12  6 11
