 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  4  0
 0  1  5  0
 0  4  1  0
 0  1  1  0
 0  5 11  4
 0  5 12  1
 0  4 10  3
 0  4  8  3
 0  3  8  4
 0  5  7  3
 0  4 11  3
 0  3  6  4
 0  1 13  5
 0  2 10  2
 0  3 11  2
 0  1  9  4
 0  1 13  3
 0  4  7  2
 0  5 12  2
 0  2  8  2
 0  3  9  4
 0  2 12  5
 0  2  7  2
 0  4  6  5
 0  2 10  1
 0  2  6  3
 0  3 11  5
 0  3  8  1
13  6 13 12
 8  8 10  9
 6 10 13 12
11  6 10  9
11  9 13 10
10 12  7  7
13 10 11 13
13  7 13 10
 8  9 10  9
12  7  6  9
 8  9  6  9
 8  8 13 11
10  9 11  8
13 11 13  7
10  7 11  7
 6  8  9 10
13  7  6 10
13 10  8 10
 6  9 13  8
 6 10 11  7
 7 13  6  6
13 12 12  9
 7  9 11  7
11 12  8  8
12 12 10  7
 7  8 12  8
12 13 11  9
 8 11 12  7
 8  6  8 11
10 10 12  7
12  6  6 11
 6  9  9 12
12  9  6 10
 9 11  7  6
 9  7 12 13
11  7  8  9
