 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  5  3  0
 0  2  1  0
 0  1  5  0
 0  5 12  3
 0  3  9  3
 0  1  6  2
 0  3 10  4
 0  1  9  3
 0  4 12  5
 0  5 13  2
 0  2  9  4
 0  4  6  2
 0  4  7  3
 0  4 13  4
 0  4  7  1
 0  3  8  5
 0  3  9  5
 0  4  8  5
 0  1  8  3
 0  1 10  2
 0  2 12  1
 0  5 13  4
 0  3  8  2
 0  2 13  1
 0  2  8  1
 0  5  8  4
 0  3 10  2
12  6  8  8
11 10 13 13
 8 13 10  8
11  7  6 10
10  6  8  9
10  7 11  7
 8 13  6 10
11  7  7  6
11  7  8 12
 7 13 12 10
 7 11  9 12
12  9  8 11
 8  9 10 10
 6 11 12  6
 7 10  9  6
 8 10  9  6
 9 10  6 13
 9 12 10  7
 8  9 10 11
13  6 11  7
 6  6  8 12
11 12  9  6
 9 11  7 12
 9  7 11 11
10  6  6 11
12  7 13 12
 7 12  9 10
13  8 13  7
 8 11 11  6
11 13 13  7
 9 10  7  7
12  9  9 13
 6 13  8  9
12 12 11 13
 9 13 12  8
10  7 11 10
