 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  3  4  0
 0  5  5  0
 0  2  1  0
 0  1 11  3
 0  3 10  4
 0  4  7  2
 0  5  8  2
 0  5 13  5
 0  4  7  3
 0  3  6  2
 0  3 13  5
 0  3 12  1
 0  4  7  1
 0  1 11  4
 0  4  8  2
 0  4 12  5
 0  1  8  1
 0  4 10  3
 0  2 12  2
 0  5 13  3
 0  3  9  5
 0  5 13  4
 0  1  9  4
 0  1  8  3
 0  2  6  2
 0  2 11  1
 0  2 13  4
12  8  9 10
 8 11  8 10
 7 11  7 12
13 13  8  9
 7  6 10 11
11  8 11  7
12  9  6 13
 7 13 13 10
10  9 12  9
13 10 12 13
11 13 12 13
 7  6 11  9
 9 13  8  9
 6  7  8  6
12  8 12  9
10 11  9 11
11 10 12 13
11 12 11  6
12 10  8  7
 7  7 13 10
 8  6 12  7
11  7 12  8
 8  8 11  6
 9  6  6 10
12 10  7  7
 9  6  7  9
 8 13  7 11
 9  9  9  6
 6 10  6 13
10  7 13  8
 6  9 10 10
 9 10  6  7
12 11  8 11
 8 10  7 12
 8  9  9  6
12 10  6 10
