 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  1  0
 0  2  2  0
 0  4  5  0
 0  3  4  0
 0  3  7  4
 0  2  8  3
 0  4  8  3
 0  5 11  2
 0  5  7  2
 0  2 10  3
 0  3 10  4
 0  1 13  1
 0  2 11  1
 0  4 11  4
 0  3 11  4
 0  1 13  2
 0  3 13  1
 0  2 10  5
 0  3  7  2
 0  1 11  3
 0  4  9  3
 0  2 10  1
 0  5  7  5
 0  1  8  5
 0  4  6  2
 0  1 10  5
 0  5  7  3
 0  4 10  4
10  7 12  6
10 11 13  9
 6 13  8 13
 6  7  8  8
12  7  6  8
 7  9  8  7
12  9 10  6
10  6  6  7
10 10 11 11
 8  6 12  7
 7  8 12 11
 9 11  6  8
 9  9  9 13
12  7 11 13
12 13  9  6
 8 13  9 13
 8  9  9  9
 9 13  8 11
 6 10 10 12
11 13 10  7
 8  7 12 13
 6  6 10 13
 9  9  8  6
11 11  9 12
12 11  7 10
 8 12 13 10
13  6 10 12
12 12  7  9
12  6 13 13
13 12 12  9
10  8  7  6
 9  6  9  7
11  8 12  7
10  8 12 11
11  7  8  8
 9 11 10  6
