 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  4  2  0
 0  1  5  0
 0  3  3  0
 0  5 11  3
 0  4  6  2
 0  4  7  5
 0  4  7  2
 0  3  8  4
 0  5 11  4
 0  2 13  1
 0  5 13  5
 0  5 12  3
 0  4  8  5
 0  4  8  1
 0  1  9  4
 0  3  6  2
 0  1 11  3
 0  1 11  5
 0  2  7  1
 0  1  8  4
 0  2 13  2
 0  2 11  3
 0  5  6  4
 0  3 11  4
 0  2  6  1
 0  3 13  2
 0  3 12  3
 7 13  6 12
11 12  7 10
12  8  6 10
 7 11  8  7
13  7 10 13
 9  9  8 13
12 10  7  6
 9  8 13 12
 6 13  7 11
10  6 12 10
 9 13 10  9
10 13  9 13
10  6  9  8
 8  7 11  6
 7 13  7 11
 7 12 11  9
12 13  9 12
10 11  9  6
 9  9  9  7
 8 12  8 11
 9  6 12 12
 9  7 11  8
 6  6 10  9
11 13  7  8
 8  8 11 12
 9 10  8  7
 8  9 10 13
10 11 12  6
12 10  9 10
 7 12 10  6
10  6 11 11
10 10  9  9
 8 12  7  6
13  7 10  8
12  8 10 13
 6  8 13  7
