 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  3  0
 0  4  5  0
 0  1  1  0
 0  1  3  0
 0  5  8  5
 0  1  7  2
 0  3  8  5
 0  3 11  2
 0  4 13  4
 0  1 11  2
 0  2 11  1
 0  5 13  3
 0  2  6  3
 0  4 10  5
 0  5  6  4
 0  2  7  1
 0  2  8  2
 0  3  6  3
 0  5 10  4
 0  1  7  1
 0  4 12  5
 0  2  9  3
 0  4  9  2
 0  3  7  4
 0  2 12  4
 0  3 10  4
 0  4  6  1
 0  3 10  2
 7 12  8 13
11 10  8  7
10 12 12 12
 9  8  9  9
 8  6  6  8
 6 13 12  6
 7 10 13  9
12 13 11 13
11  9  8  9
 9 10 11 13
10 13  6  6
 9  9 11 11
 8  6 12  7
13  8  7 10
13 12  7  8
12  9  9  6
11 11  9  8
 6 10  8 10
 8  8 11 13
 7 13 11  6
11 10  7  8
 8  6  8  9
 6  8  7 12
 9 12  7 10
 7 10 13 12
 7 11  9 10
13 12 11  6
11 10 13 12
 9  9  7  7
12  7 12 13
11  8  6  9
 9  9 10 10
12  7  6 10
12 10 11 11
 6  8  7 13
13 13  7 10
