 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  5  0
 0  3  2  0
 0  4  5  0
 0  3  1  0
 0  5  7  3
 0  1 10  1
 0  1 12  2
 0  3 10  4
 0  4 10  5
 0  1  8  3
 0  2 11  3
 0  5 11  4
 0  3 12  4
 0  2 10  5
 0  1 13  5
 0  4  8  3
 0  5  8  1
 0  4  8  2
 0  5  6  2
 0  5  9  4
 0  2  7  4
 0  2 10  1
 0  1 13  2
 0  3 10  3
 0  2 13  3
 0  4 10  2
 0  4  9  1
 0  2  6  4
 7  7  6  6
10 10  8  7
 8 12  8  7
 6  8  7  9
 7  6  8 12
 7  8  9 11
13  7  7  9
11  7 10  9
 8  6  9 13
 7 13  6 13
 8 12  7 10
 9 10  9 11
 6 12 13 13
10  9 13  9
13 12  7  8
13 12 11  9
 9 11  6 12
 7 13  8  7
 9 12 11 10
11  9  6 10
 6  9 10 12
10  6  7 11
 6 11  8  7
 8 13 11  8
11 12 11  6
 8 12  6 12
 7 11  8 12
13  9 12 13
 6  8 13 12
 9 13 10 12
 9 13  7 12
 8 11 10  9
11  8  9  6
11  9  6  6
10  7 13 12
10 10 11 11
