 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  5  0
 0  1  3  0
 0  2  2  0
 0  5  1  0
 0  3  7  3
 0  5 12  5
 0  3  8  1
 0  3  7  4
 0  4 12  4
 0  4  9  5
 0  4 10  2
 0  1 11  4
 0  2 10  1
 0  5  6  2
 0  2 13  1
 0  1 12  4
 0  5 10  3
 0  4  9  2
 0  4  8  2
 0  1  8  5
 0  3 10  2
 0  5  7  3
 0  2 10  5
 0  2  8  3
 0  3  8  3
 0  4  6  4
 0  3  9  1
 0  1  6  4
 9 10 12  6
11  9 10  7
10  8 10  7
11 11 13  8
12  6  8 13
11  9  6 11
 7 13  9 10
 7 10 11 11
 8  6  7 12
12  6  8 11
 8  6 12 12
10  7 12 10
13 11  9  9
 8  9 13 11
 7 12 12  9
10 11 13 11
12 10  7  6
 6 11 13 13
12 11  8  9
13  9 12 13
 7  8 11  6
10 13  7 10
13 11  6  7
 7  9 13  6
13 12  8  9
 9  9  7  8
 7 12 10  7
 8  6  9 11
 6 12 11  8
 8  7  7 12
10 13 10  6
13  6  7  8
12 10  8  9
 9  7  8 13
 6 13 10  9
 9 13 11  6
