 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  1  0
 0  2  4  0
 0  1  5  0
 0  3  2  0
 0  5 11  2
 0  5  6  5
 0  3  6  3
 0  1 12  3
 0  2  8  3
 0  5 12  2
 0  4  8  5
 0  2  6  4
 0  2  7  2
 0  2 13  3
 0  5  8  4
 0  2  8  4
 0  4 11  1
 0  1  8  1
 0  4  9  1
 0  4  9  4
 0  1  8  5
 0  3 11  2
 0  4  6  3
 0  1 10  4
 0  3 13  2
 0  4  7  3
 0  3  9  1
 0  3  6  5
 6  7  9  9
 8  7 12 12
11  7 11  9
13 11 13  7
 8  6  9 13
11 12  9 12
10  7 12 13
10  9 10  8
13 10 11  6
 8  8 10 13
 6 12 12 13
12  6  7 10
 8 13 10  8
 9 12 11  9
10 12  9 12
12 10  8 11
 6  9 10  7
12  6  6  7
 8 10 10 10
 7 12  8  7
 8  8  9 10
 6  9  8 11
11  7  8  7
 7  9  7  6
 7  6 11 11
12 13  8  9
 9 13 11 13
11  9  6  7
 7  7 10 13
 9 10 11 12
11 13 11 12
10  9  7 13
10 13  7  6
10 13  6  9
11 13 10 10
 6 12  8 13
